default,housing,loan,contact,month,day_of_week,poutcome,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,deposit
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,yes,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,mon,nonexistent,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,no,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,tue,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
