job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,pdays,previous,age,cons_conf_idx,nr_employed_log,campaign_log,emp_var_rate_log,euribor3m_log,cons_price_idx_log,deposit
1,0,1,0,0,0,0,0,0,0,999,0,40,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,1,0,1,0,0,0,0,0,999,0,35,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,0,5,0,0,0,0,0,0,0,999,0,43,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,1,2,0,1,0,0,0,0,0,999,0,36,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,0,0,1,0,0,0,0,0,999,0,46,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,3,0,0,0,0,0,0,0,999,0,40,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
5,0,5,0,0,0,0,0,0,0,999,0,58,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,5,0,0,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,1,5,0,0,0,0,0,0,0,999,0,35,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
5,0,0,0,0,0,0,0,0,0,999,0,43,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,1,0,0,0,0,999,0,45,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,4,0,1,0,0,0,0,0,999,0,39,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,2,4,0,1,0,0,0,0,0,999,0,50,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,2,0,0,1,0,0,0,0,0,999,0,32,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,0,0,999,0,39,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,0,5,0,0,0,0,0,0,0,999,0,52,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,4,0,1,0,0,0,0,0,999,0,44,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,0,0,0,0,0,0,0,0,999,0,56,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,0,0,999,0,48,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,1,0,0,1,0,0,0,0,999,0,33,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,5,0,0,1,0,0,0,0,999,0,43,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
5,0,1,0,0,0,0,0,0,0,999,0,57,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,1,4,0,0,0,0,0,0,0,999,0,36,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,0,5,0,1,0,0,0,0,0,999,0,34,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,1,3,0,0,0,0,0,0,0,999,0,34,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,0,5,0,0,0,0,0,0,0,999,0,30,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,2,5,0,0,0,0,0,0,0,999,0,33,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,1,4,0,0,0,0,0,0,0,999,0,32,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,1,1,0,1,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,1,1,0,0,1,0,0,0,0,999,0,36,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,1,1,0,0,0,0,0,0,0,999,0,33,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,2,4,0,0,0,0,0,0,0,999,0,40,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,0,0,0,0,0,999,0,41,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,0,2,0,1,0,0,0,0,0,999,0,51,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,4,0,1,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
1,0,5,0,0,0,0,0,0,0,999,0,28,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,1,0,1,1,0,0,0,0,999,0,53,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,3,0,1,0,0,0,0,0,999,0,58,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,3,0,0,1,0,0,0,0,999,0,45,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,5,0,1,0,0,0,0,0,999,0,43,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,1,0,0,0,0,999,0,33,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,1,0,0,0,0,999,0,33,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,1,2,0,1,0,0,0,0,0,999,0,27,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,1,0,0,0,0,0,0,0,999,0,42,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,2,3,0,0,0,0,0,0,0,999,0,43,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,5,0,0,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,1,2,0,0,0,0,0,0,0,999,0,27,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,1,5,0,1,0,0,0,0,0,999,0,34,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
10,1,5,0,0,0,0,0,0,0,999,0,31,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,2,5,0,0,0,0,0,0,0,999,0,54,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
8,0,0,0,0,0,0,0,0,0,999,0,40,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
7,0,1,0,1,0,0,0,0,0,999,0,52,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,2,5,0,0,0,0,0,0,0,999,0,47,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
0,0,3,0,0,0,0,0,0,0,999,0,49,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,1,1,0,0,0,0,0,0,0,999,0,32,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
0,1,1,0,1,1,0,0,0,0,999,0,49,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,0,0,999,0,50,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,0,1,0,0,0,0,0,0,0,999,0,34,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,0,0,0,0,0,0,0,0,999,0,55,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,1,3,0,0,0,0,0,0,0,999,0,47,-36.4,8.554874258,1.609437912,1.704748092,1.767637527,4.553813732,0
5,0,4,0,0,0,0,0,0,0,999,0,51,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,2,0,0,0,0,0,0,0,999,0,47,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,0,0,0,1,0,0,0,0,0,999,0,56,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,3,0,0,0,0,0,0,0,999,0,53,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,3,0,1,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,2,3,0,1,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,2,2,0,0,0,0,0,0,0,999,0,44,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
0,0,3,0,1,0,0,0,0,0,999,0,39,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,1
2,1,1,0,1,1,0,0,0,0,999,0,37,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,5,0,1,0,0,0,0,0,999,0,60,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,1,0,0,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,2,5,0,1,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,1,0,1,1,0,0,0,0,999,0,31,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,2,4,0,0,1,0,0,0,0,999,0,53,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,0,0,0,0,0,999,0,45,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,1,4,0,1,0,0,0,0,0,999,0,37,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
8,0,4,0,0,0,0,0,0,0,999,0,47,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,2,1,0,0,1,0,0,0,0,999,0,49,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,2,1,0,0,0,0,0,0,0,999,0,35,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,5,0,0,0,0,0,0,0,999,0,38,-36.4,8.554874258,1.609437912,1.704748092,1.767637527,4.553813732,0
1,1,1,0,0,0,0,0,0,0,999,0,38,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,2,1,0,0,1,0,0,0,0,999,0,50,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
5,0,4,0,0,0,0,0,0,0,999,0,59,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,0,0,0,0,0,999,0,43,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,1,0,1,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,2,0,1,0,0,0,0,0,999,0,40,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,5,0,0,0,0,0,0,0,999,0,46,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
0,2,0,0,1,1,0,0,0,0,999,0,57,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,0,0,0,0,0,999,0,41,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,2,5,0,1,0,0,0,0,0,999,0,54,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,1,5,0,0,0,0,0,0,0,999,0,27,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,4,0,1,0,0,0,0,0,999,0,58,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,5,0,1,0,0,0,0,0,999,0,40,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,1,3,0,0,0,0,0,0,0,999,0,34,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,2,1,0,0,0,0,0,0,0,999,0,33,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
5,0,2,0,0,0,0,0,0,0,999,0,56,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,1,0,1,0,0,0,0,0,999,0,43,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,1,3,0,1,0,0,0,0,0,999,0,54,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,1,2,0,1,1,0,0,0,0,999,0,53,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,1,5,0,0,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,2,0,0,0,0,0,0,0,999,0,40,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
4,0,4,0,1,1,0,0,0,0,999,0,54,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
0,1,4,0,0,0,0,0,0,0,999,0,40,-36.4,8.554874258,1.609437912,1.704748092,1.767637527,4.553813732,0
2,1,5,0,1,0,0,0,0,0,999,0,26,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,0,0,999,0,33,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,0,0,999,0,35,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
1,1,1,0,1,0,0,0,0,0,999,0,29,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,3,0,1,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,1,0,1,0,0,0,0,0,999,0,35,-36.4,8.554874258,1.791759469,1.704748092,1.767637527,4.553813732,0
8,1,5,0,0,1,0,0,0,0,999,0,50,-36.4,8.554874258,1.791759469,1.704748092,1.767637527,4.553813732,0
1,0,1,0,1,0,0,0,0,0,999,0,46,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
9,0,1,0,1,0,0,0,0,0,999,0,49,-36.4,8.554874258,1.609437912,1.704748092,1.767637527,4.553813732,0
4,1,4,0,1,0,0,0,0,0,999,0,42,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,1,1,0,1,1,0,0,0,0,999,0,36,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,3,0,1,0,0,0,0,0,999,0,55,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,5,0,0,0,0,0,0,0,999,0,41,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,4,0,1,0,0,0,0,0,999,0,57,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
1,1,1,0,1,0,0,0,0,0,999,0,32,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,3,0,0,0,0,0,0,0,999,0,49,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,0,0,0,0,0,999,0,57,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,2,0,0,1,0,0,0,0,0,999,0,58,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,0,1,0,1,0,0,0,0,0,999,0,52,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,2,4,0,0,0,0,0,0,0,999,0,50,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,1,3,0,1,0,0,0,0,0,999,0,41,-36.4,8.554874258,1.609437912,1.704748092,1.767637527,4.553813732,0
9,0,5,0,1,0,0,0,0,0,999,0,33,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,0,0,0,0,0,0,0,0,999,0,57,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,2,0,0,0,0,0,0,0,999,0,48,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
4,0,4,0,0,0,0,0,0,0,999,0,55,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,5,0,0,0,0,0,0,0,999,0,38,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,1,0,1,0,0,0,0,0,999,0,38,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,0,0,0,0,0,999,0,53,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
7,1,5,0,0,0,0,0,0,0,999,0,43,-36.4,8.554874258,1.609437912,1.704748092,1.767637527,4.553813732,0
3,1,1,0,0,0,0,0,0,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,0,0,999,0,32,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,0,0,0,0,0,0,0,0,999,0,33,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
9,0,0,0,1,0,0,0,0,0,999,0,58,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
7,2,1,0,0,0,0,0,1,0,999,0,40,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
6,0,5,0,1,0,0,0,1,0,999,0,57,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
4,0,1,0,1,0,0,0,1,0,999,0,45,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,0,0,0,1,0,999,0,42,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,0,0,0,1,0,999,0,46,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,5,0,0,0,0,0,1,0,999,0,36,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,0,1,0,1,0,0,0,1,0,999,0,41,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,2,3,0,0,0,0,0,1,0,999,0,57,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,3,0,1,0,0,0,1,0,999,0,49,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,2,1,0,0,0,0,0,1,0,999,0,56,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,1,0,999,0,37,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,1,0,0,1,0,999,0,37,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,1,1,0,1,0,0,0,1,0,999,0,46,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,1,3,0,1,0,0,0,1,0,999,0,22,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,0,1,0,0,0,0,0,1,0,999,0,43,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,5,0,0,0,0,0,1,0,999,0,49,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,2,0,1,0,0,0,1,0,999,0,41,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,1,5,0,0,0,0,0,1,0,999,0,38,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,3,0,0,0,0,0,1,0,999,0,33,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,1,0,0,1,0,999,0,49,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,1,5,0,0,0,0,0,1,0,999,0,30,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
2,0,3,0,1,0,0,0,1,0,999,0,33,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,1,5,0,0,0,0,0,1,0,999,0,34,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
10,1,5,0,0,0,0,0,1,0,999,0,30,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,0,0,0,1,1,0,0,1,0,999,0,59,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,0,0,0,1,0,0,0,1,0,999,0,59,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,0,5,0,0,0,0,0,1,0,999,0,41,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
0,0,2,0,1,1,0,0,1,0,999,0,48,-36.4,8.554874258,1.609437912,1.704748092,1.767637527,4.553813732,0
2,1,5,0,1,1,0,0,1,0,999,0,28,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,1
1,0,1,0,1,0,0,0,1,0,999,0,44,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,1
5,0,5,0,0,0,0,0,1,0,999,0,59,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,0,1,0,0,0,0,0,1,0,999,0,50,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,5,0,0,0,0,0,1,0,999,0,35,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,1,0,999,0,42,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,3,0,0,0,0,0,1,0,999,0,45,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,4,0,0,0,0,0,1,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,1,0,0,0,0,0,1,0,999,0,56,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,2,0,0,0,0,0,0,1,0,999,0,29,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,0,5,0,1,1,0,0,1,0,999,0,41,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,1,0,999,0,42,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,1,1,0,0,0,0,0,1,0,999,0,52,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,0,1,0,1,0,0,0,1,0,999,0,48,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,1,0,1,0,0,0,1,0,999,0,31,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
7,0,5,0,1,0,0,0,1,0,999,0,43,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,0,0,0,0,0,0,1,0,999,0,36,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
9,0,5,0,1,0,0,0,1,0,999,0,42,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,2,2,0,0,0,0,0,1,0,999,0,52,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,1,0,1,0,0,0,1,0,999,0,39,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
1,0,1,0,0,1,0,0,1,0,999,0,36,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
3,0,3,0,1,0,0,0,1,0,999,0,42,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,1,0,999,0,41,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,0,0,0,1,0,0,1,0,999,0,55,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,1,0,999,0,30,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
5,0,0,0,0,0,0,0,1,0,999,0,57,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
9,0,0,0,1,0,0,0,1,0,999,0,45,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,1,0,0,1,0,999,0,51,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
8,1,3,0,1,1,0,0,1,0,999,0,39,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,1,0,0,0,0,0,1,0,999,0,47,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,0,1,0,1,0,0,0,1,0,999,0,27,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,1,5,0,1,0,0,0,1,0,999,0,34,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,0,0,0,1,0,999,0,57,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
9,0,0,0,0,0,0,0,1,0,999,0,43,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,0,0,0,0,0,0,1,0,999,0,49,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
6,0,5,0,0,0,0,0,1,0,999,0,39,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
3,0,0,0,1,0,0,0,1,0,999,0,38,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,3,0,0,0,0,0,1,0,999,0,49,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
6,0,2,0,0,0,0,0,1,0,999,0,58,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,4,0,1,0,0,0,1,0,999,0,43,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,0,5,0,1,0,0,0,1,0,999,0,50,-36.4,8.554874258,1.386294361,1.704748092,1.767637527,4.553813732,0
1,0,1,0,0,0,0,0,1,0,999,0,31,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,2,5,0,0,0,0,0,1,0,999,0,43,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,0,3,0,0,0,0,0,1,0,999,0,43,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
8,1,5,0,1,0,0,0,1,0,999,0,30,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,1,4,0,1,1,0,0,1,0,999,0,27,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
1,0,5,0,0,0,0,0,1,0,999,0,51,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
4,0,4,0,1,0,0,0,1,0,999,0,37,-36.4,8.554874258,1.098612289,1.704748092,1.767637527,4.553813732,0
0,0,3,0,1,0,0,0,1,0,999,0,46,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
3,0,4,0,0,0,0,0,1,0,999,0,35,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
2,2,5,0,0,0,0,0,1,0,999,0,47,-36.4,8.554874258,0.693147181,1.704748092,1.767637527,4.553813732,0
